codigoTabelaReferencia,nome_marca_carro,valor_marca_carro,nome_carro,valor_carro,nome_ano_carro,valor_ano_carro,codigo_fipe,nome_marca_carro_final,nome_carro_modelo,valor_carro_fipe,ano_modelo_carro,combustivel,mes_referencia,data_consulta,tipo_veiculo,sigla_combustivel
310,BMW,7,iX1 eDrive20 X-Line Aut. (Elétrico),11021,32000 Gasolina,32000-1,009318-1,BMW,iX1 eDrive20 X-Line Aut. (Elétrico),"R$ 359.422,00",32000,Gasolina,junho de 2024 ,"terça-feira, 8 de outubro de 2024 19:43",1,G
310,BMW,7,X3 XDRIVE 30e X-Line Turbo Aut. (Híb.),10078,32000 Gasolina,32000-1,009272-0,BMW,X3 XDRIVE 30e X-Line Turbo Aut. (Híb.),"R$ 435.675,00",32000,Gasolina,junho de 2024 ,"terça-feira, 8 de outubro de 2024 19:43",1,G
310,BYD,238,Dolphin EV (Elétrico),10813,32000 Gasolina,32000-1,095007-6,BYD,Dolphin EV (Elétrico),"R$ 149.832,00",32000,Gasolina,junho de 2024 ,"terça-feira, 8 de outubro de 2024 19:43",1,G
310,BYD,238,Dolphin Mini (Elétrico),10986,32000 Gasolina,32000-1,095010-6,BYD,Dolphin Mini (Elétrico),"R$ 115.857,00",32000,Gasolina,junho de 2024 ,"terça-feira, 8 de outubro de 2024 19:43",1,G
310,BYD,238,Seal (Elétrico),10833,32000 Gasolina,32000-1,095008-4,BYD,Seal (Elétrico),"R$ 299.800,00",32000,Gasolina,junho de 2024 ,"terça-feira, 8 de outubro de 2024 19:43",1,G
310,BYD,238,Yuan Plus (Elétrico),10184,32000 Gasolina,32000-1,095006-8,BYD,Yuan Plus (Elétrico),"R$ 236.400,00",32000,Gasolina,junho de 2024 ,"terça-feira, 8 de outubro de 2024 19:43",1,G
310,Fiat,21,ARGO 1.0 6V Flex.,8315,32000 Gasolina,32000-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 87.813,00",32000,Gasolina,junho de 2024 ,"terça-feira, 8 de outubro de 2024 19:43",1,G
310,Fiat,21,Fastback 1.0 200 Turbo Flex Aut,10754,32000 Gasolina,32000-1,001568-7,Fiat,Fastback 1.0 200 Turbo Flex Aut,"R$ 118.127,00",32000,Gasolina,junho de 2024 ,"terça-feira, 8 de outubro de 2024 19:43",1,G
310,Fiat,21,Strada Endurance 1.4 Flex 8V CS Plus,9109,32000 Gasolina,32000-1,001526-1,Fiat,Strada Endurance 1.4 Flex 8V CS Plus,"R$ 95.365,00",32000,Gasolina,junho de 2024 ,"terça-feira, 8 de outubro de 2024 19:43",1,G
310,Fiat,21,Toro Endurance 1.3 T270 4x2 Flex Aut.,9493,32000 Gasolina,32000-1,001537-7,Fiat,Toro Endurance 1.3 T270 4x2 Flex Aut.,"R$ 141.636,00",32000,Gasolina,junho de 2024 ,"terça-feira, 8 de outubro de 2024 19:43",1,G
310,GM - Chevrolet,23,ONIX HATCH 1.0 12V Flex 5p Mec.,8988,32000 Gasolina,32000-1,004519-5,GM - Chevrolet,ONIX HATCH 1.0 12V Flex 5p Mec.,"R$ 87.430,00",32000,Gasolina,junho de 2024 ,"terça-feira, 8 de outubro de 2024 19:43",1,G
310,GM - Chevrolet,23,TRACKER 1.0 Turbo 12V Flex Aut. ,9597,32000 Gasolina,32000-1,004526-8,GM - Chevrolet,TRACKER 1.0 Turbo 12V Flex Aut. ,"R$ 119.644,00",32000,Gasolina,junho de 2024 ,"terça-feira, 8 de outubro de 2024 19:43",1,G
310,GWM,240,Haval H6 HEV (Hibrido),10859,32000 Gasolina,32000-1,096005-5,GWM,Haval H6 HEV (Hibrido),"R$ 213.250,00",32000,Gasolina,junho de 2024 ,"terça-feira, 8 de outubro de 2024 19:43",1,G
310,GWM,240,Ora 03 Skin (Elétrico),10886,32000 Gasolina,32000-1,096006-3,GWM,Ora 03 Skin (Elétrico),"R$ 150.045,00",32000,Gasolina,junho de 2024 ,"terça-feira, 8 de outubro de 2024 19:43",1,G
310,Honda,25,CITY Hatchback EX 1.5 Flex 16V Aut.,10964,32000 Gasolina,32000-1,014115-1,Honda,CITY Hatchback EX 1.5 Flex 16V Aut.,"R$ 120.520,00",32000,Gasolina,junho de 2024 ,"terça-feira, 8 de outubro de 2024 19:43",1,G
310,Honda,25,HR-V EX 1.5 Flex Sensing 16V 5p Aut.,10217,32000 Gasolina,32000-1,014109-7,Honda,HR-V EX 1.5 Flex Sensing 16V 5p Aut.,"R$ 154.402,00",32000,Gasolina,junho de 2024 ,"terça-feira, 8 de outubro de 2024 19:43",1,G
310,Hyundai,26,Creta Action 1.6 16V Flex Aut.,9113,32000 Gasolina,32000-1,015190-4,Hyundai,Creta Action 1.6 16V Flex Aut.,"R$ 117.932,00",32000,Gasolina,junho de 2024 ,"terça-feira, 8 de outubro de 2024 19:43",1,G
310,Hyundai,26,HB20 Sense Plus 1.0 Flex 12V Mec.,11020,32000 Gasolina,32000-1,015234-0,Hyundai,HB20 Sense Plus 1.0 Flex 12V Mec.,"R$ 87.361,00",32000,Gasolina,junho de 2024 ,"terça-feira, 8 de outubro de 2024 19:43",1,G
310,JAC,177,iEV 40 115cv 5p. (Elétrico),8694,2022 Gasolina,2022-1,080022-8,JAC,iEV 40 115cv 5p. (Elétrico),"R$ 155.423,00",2022,Gasolina,junho de 2024 ,"terça-feira, 8 de outubro de 2024 19:43",1,G
310,Jeep,29,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,9460,32000 Gasolina,32000-1,017072-0,Jeep,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,"R$ 185.291,00",32000,Gasolina,junho de 2024 ,"terça-feira, 8 de outubro de 2024 19:43",1,G
310,Jeep,29,Renegade T270 1.3 TB 4x2 Flex Aut.,10680,32000 Gasolina,32000-1,017092-5,Jeep,Renegade T270 1.3 TB 4x2 Flex Aut.,"R$ 120.994,00",32000,Gasolina,junho de 2024 ,"terça-feira, 8 de outubro de 2024 19:43",1,G
310,Land Rover,33,Range R. VEL. R-Dyn. S 2.0 Aut.(Híbrido),10408,32000 Gasolina,32000-1,033214-3,Land Rover,Range R. VEL. R-Dyn. S 2.0 Aut.(Híbrido),"R$ 640.494,00",32000,Gasolina,junho de 2024 ,"terça-feira, 8 de outubro de 2024 19:43",1,G
310,Porsche,47,Cayenne 3.0 V6 (Híbrido),11040,32000 Gasolina,32000-1,035120-2,Porsche,Cayenne 3.0 V6 (Híbrido),"R$ 862.500,00",32000,Gasolina,junho de 2024 ,"terça-feira, 8 de outubro de 2024 19:43",1,G
310,Renault,48,KWID Intense (Elétrico) ,10022,32000 Gasolina,32000-1,025318-9,Renault,KWID Intense (Elétrico) ,"R$ 113.790,00",32000,Gasolina,junho de 2024 ,"terça-feira, 8 de outubro de 2024 19:43",1,G
310,Renault,48,Megane E-Tech (Elétrico),10867,32000 Gasolina,32000-1,025321-9,Renault,Megane E-Tech (Elétrico),"R$ 259.948,00",32000,Gasolina,junho de 2024 ,"terça-feira, 8 de outubro de 2024 19:43",1,G
310,Toyota,56,Corolla Altis 1.8 16V Aut. (Híbrido),9984,32000 Gasolina,32000-1,002182-2,Toyota,Corolla Altis 1.8 16V Aut. (Híbrido),"R$ 186.435,00",32000,Gasolina,junho de 2024 ,"terça-feira, 8 de outubro de 2024 19:44",1,G
310,Toyota,56,Corolla Cross SE 1.8 16V Aut. (Híbrido),9324,2022 Gasolina,2022-1,002202-0,Toyota,Corolla Cross SE 1.8 16V Aut. (Híbrido),"R$ 162.624,00",2022,Gasolina,junho de 2024 ,"terça-feira, 8 de outubro de 2024 19:44",1,G
310,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,32000 Diesel,32000-3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
310,Toyota,56,RAV4 2.5 S 4x4  Aut. (Híbrido),10056,2020 Gasolina,2020-1,002179-2,Toyota,RAV4 2.5 S 4x4  Aut. (Híbrido),"R$ 186.274,00",2020,Gasolina,junho de 2024 ,"terça-feira, 8 de outubro de 2024 19:44",1,G
310,Volvo,58,C40 Pure  (Elétrico),9968,2022 Gasolina,2022-1,029152-8,Volvo,C40 Pure  (Elétrico),"R$ 291.526,00",2022,Gasolina,junho de 2024 ,"terça-feira, 8 de outubro de 2024 19:44",1,G
310,Volvo,58,EX30 E40 Core (Elétrico),11044,32000 Gasolina,32000-1,029164-1,Volvo,EX30 E40 Core (Elétrico),"R$ 229.950,00",32000,Gasolina,junho de 2024 ,"terça-feira, 8 de outubro de 2024 19:44",1,G
310,Volvo,58,XC 60 T-8 INSC. EXPRESS. 2.0 (Híbrido),9933,2022 Gasolina,2022-1,029151-0,Volvo,XC 60 T-8 INSC. EXPRESS. 2.0 (Híbrido),"R$ 305.168,00",2022,Gasolina,junho de 2024 ,"terça-feira, 8 de outubro de 2024 19:44",1,G
310,VW - VolksWagen,59,Nivus Sense 1.0 200 TSI Flex Aut.,11068,32000 Gasolina,32000-1,005548-4,VW - VolksWagen,Nivus Sense 1.0 200 TSI Flex Aut.,"R$ 119.990,00",32000,Gasolina,junho de 2024 ,"terça-feira, 8 de outubro de 2024 19:44",1,G
311,BMW,7,iX1 eDrive20 X-Line Aut. (Elétrico),11021,32000 Gasolina,32000-1,009318-1,BMW,iX1 eDrive20 X-Line Aut. (Elétrico),"R$ 360.841,00",32000,Gasolina,julho de 2024 ,"terça-feira, 8 de outubro de 2024 19:46",1,G
311,BMW,7,X3 XDRIVE 30e X-Line Turbo Aut. (Híb.),10078,32000 Gasolina,32000-1,009272-0,BMW,X3 XDRIVE 30e X-Line Turbo Aut. (Híb.),"R$ 435.651,00",32000,Gasolina,julho de 2024 ,"terça-feira, 8 de outubro de 2024 19:46",1,G
311,BYD,238,Dolphin EV (Elétrico),10813,32000 Gasolina,32000-1,095007-6,BYD,Dolphin EV (Elétrico),"R$ 149.864,00",32000,Gasolina,julho de 2024 ,"terça-feira, 8 de outubro de 2024 19:46",1,G
311,BYD,238,Dolphin Mini (Elétrico),10986,32000 Gasolina,32000-1,095010-6,BYD,Dolphin Mini (Elétrico),"R$ 115.811,00",32000,Gasolina,julho de 2024 ,"terça-feira, 8 de outubro de 2024 19:46",1,G
311,BYD,238,King GL 1.5 16V Aut. (Hibrido),11078,32000 Gasolina,32000-1,095012-2,BYD,King GL 1.5 16V Aut. (Hibrido),"R$ 175.800,00",32000,Gasolina,julho de 2024 ,"terça-feira, 8 de outubro de 2024 19:46",1,G
311,BYD,238,Seal (Elétrico),10833,32000 Gasolina,32000-1,095008-4,BYD,Seal (Elétrico),"R$ 298.604,00",32000,Gasolina,julho de 2024 ,"terça-feira, 8 de outubro de 2024 19:46",1,G
311,BYD,238,Song Plus 1.5 16V Aut. (Hibrido),11084,32000 Gasolina,32000-1,095005-0,BYD,Song Plus 1.5 16V Aut. (Hibrido),"R$ 239.813,00",32000,Gasolina,julho de 2024 ,"terça-feira, 8 de outubro de 2024 19:46",1,G
311,BYD,238,Yuan Plus (Elétrico),10184,32000 Gasolina,32000-1,095006-8,BYD,Yuan Plus (Elétrico),"R$ 235.800,00",32000,Gasolina,julho de 2024 ,"terça-feira, 8 de outubro de 2024 19:46",1,G
311,Fiat,21,ARGO 1.0 6V Flex.,8315,32000 Gasolina,32000-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 83.703,00",32000,Gasolina,julho de 2024 ,"terça-feira, 8 de outubro de 2024 19:46",1,G
311,Fiat,21,Fastback 1.0 200 Turbo Flex Aut,10754,32000 Gasolina,32000-1,001568-7,Fiat,Fastback 1.0 200 Turbo Flex Aut,"R$ 114.050,00",32000,Gasolina,julho de 2024 ,"terça-feira, 8 de outubro de 2024 19:46",1,G
311,Fiat,21,Strada Endurance 1.4 Flex 8V CS Plus,9109,32000 Gasolina,32000-1,001526-1,Fiat,Strada Endurance 1.4 Flex 8V CS Plus,"R$ 95.049,00",32000,Gasolina,julho de 2024 ,"terça-feira, 8 de outubro de 2024 19:46",1,G
311,Fiat,21,Toro Endurance 1.3 T270 4x2 Flex Aut.,9493,32000 Gasolina,32000-1,001537-7,Fiat,Toro Endurance 1.3 T270 4x2 Flex Aut.,"R$ 141.624,00",32000,Gasolina,julho de 2024 ,"terça-feira, 8 de outubro de 2024 19:46",1,G
311,GM - Chevrolet,23,ONIX HATCH 1.0 12V Flex 5p Mec.,8988,32000 Gasolina,32000-1,004519-5,GM - Chevrolet,ONIX HATCH 1.0 12V Flex 5p Mec.,"R$ 86.255,00",32000,Gasolina,julho de 2024 ,"terça-feira, 8 de outubro de 2024 19:46",1,G
311,GM - Chevrolet,23,TRACKER 1.0 Turbo 12V Flex Aut. ,9597,32000 Gasolina,32000-1,004526-8,GM - Chevrolet,TRACKER 1.0 Turbo 12V Flex Aut. ,"R$ 119.928,00",32000,Gasolina,julho de 2024 ,"terça-feira, 8 de outubro de 2024 19:46",1,G
311,GWM,240,Haval H6 HEV (Hibrido),10859,32000 Gasolina,32000-1,096005-5,GWM,Haval H6 HEV (Hibrido),"R$ 214.000,00",32000,Gasolina,julho de 2024 ,"terça-feira, 8 de outubro de 2024 19:46",1,G
311,GWM,240,Ora 03 Skin (Elétrico),10886,32000 Gasolina,32000-1,096006-3,GWM,Ora 03 Skin (Elétrico),"R$ 150.049,00",32000,Gasolina,julho de 2024 ,"terça-feira, 8 de outubro de 2024 19:46",1,G
311,Honda,25,CITY Hatchback EX 1.5 Flex 16V Aut.,10964,32000 Gasolina,32000-1,014115-1,Honda,CITY Hatchback EX 1.5 Flex 16V Aut.,"R$ 120.540,00",32000,Gasolina,julho de 2024 ,"terça-feira, 8 de outubro de 2024 19:46",1,G
311,Honda,25,HR-V EX 1.5 Flex Sensing 16V 5p Aut.,10217,32000 Gasolina,32000-1,014109-7,Honda,HR-V EX 1.5 Flex Sensing 16V 5p Aut.,"R$ 154.403,00",32000,Gasolina,julho de 2024 ,"terça-feira, 8 de outubro de 2024 19:46",1,G
311,Hyundai,26,Creta Action 1.6 16V Flex Aut.,9113,32000 Gasolina,32000-1,015190-4,Hyundai,Creta Action 1.6 16V Flex Aut.,"R$ 117.633,00",32000,Gasolina,julho de 2024 ,"terça-feira, 8 de outubro de 2024 19:46",1,G
311,Hyundai,26,HB20 Sense Plus 1.0 Flex 12V Mec.,11020,32000 Gasolina,32000-1,015234-0,Hyundai,HB20 Sense Plus 1.0 Flex 12V Mec.,"R$ 83.900,00",32000,Gasolina,julho de 2024 ,"terça-feira, 8 de outubro de 2024 19:46",1,G
311,JAC,177,iEV 40 115cv 5p. (Elétrico),8694,2022 Gasolina,2022-1,080022-8,JAC,iEV 40 115cv 5p. (Elétrico),"R$ 154.925,00",2022,Gasolina,julho de 2024 ,"terça-feira, 8 de outubro de 2024 19:46",1,G
311,Jeep,29,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,9460,32000 Gasolina,32000-1,017072-0,Jeep,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,"R$ 184.720,00",32000,Gasolina,julho de 2024 ,"terça-feira, 8 de outubro de 2024 19:46",1,G
311,Jeep,29,Renegade T270 1.3 TB 4x2 Flex Aut.,10680,32000 Gasolina,32000-1,017092-5,Jeep,Renegade T270 1.3 TB 4x2 Flex Aut.,"R$ 120.353,00",32000,Gasolina,julho de 2024 ,"terça-feira, 8 de outubro de 2024 19:46",1,G
311,Land Rover,33,Range R. VEL. R-Dyn. S 2.0 Aut.(Híbrido),10408,32000 Gasolina,32000-1,033214-3,Land Rover,Range R. VEL. R-Dyn. S 2.0 Aut.(Híbrido),"R$ 640.245,00",32000,Gasolina,julho de 2024 ,"terça-feira, 8 de outubro de 2024 19:46",1,G
311,Porsche,47,Cayenne 3.0 V6 (Híbrido),11040,32000 Gasolina,32000-1,035120-2,Porsche,Cayenne 3.0 V6 (Híbrido),"R$ 862.500,00",32000,Gasolina,julho de 2024 ,"terça-feira, 8 de outubro de 2024 19:47",1,G
311,Renault,48,KWID Intense (Elétrico) ,10022,32000 Gasolina,32000-1,025318-9,Renault,KWID Intense (Elétrico) ,"R$ 101.245,00",32000,Gasolina,julho de 2024 ,"terça-feira, 8 de outubro de 2024 19:47",1,G
311,Renault,48,Megane E-Tech (Elétrico),10867,32000 Gasolina,32000-1,025321-9,Renault,Megane E-Tech (Elétrico),"R$ 259.945,00",32000,Gasolina,julho de 2024 ,"terça-feira, 8 de outubro de 2024 19:47",1,G
311,Toyota,56,Corolla Altis 1.8 16V Aut. (Híbrido),9984,32000 Gasolina,32000-1,002182-2,Toyota,Corolla Altis 1.8 16V Aut. (Híbrido),"R$ 186.648,00",32000,Gasolina,julho de 2024 ,"terça-feira, 8 de outubro de 2024 19:47",1,G
311,Toyota,56,Corolla Cross SE 1.8 16V Aut. (Híbrido),9324,2022 Gasolina,2022-1,002202-0,Toyota,Corolla Cross SE 1.8 16V Aut. (Híbrido),"R$ 161.204,00",2022,Gasolina,julho de 2024 ,"terça-feira, 8 de outubro de 2024 19:47",1,G
311,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,32000 Diesel,32000-3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
311,Toyota,56,RAV4 2.5 S 4x4  Aut. (Híbrido),10056,2020 Gasolina,2020-1,002179-2,Toyota,RAV4 2.5 S 4x4  Aut. (Híbrido),"R$ 180.192,00",2020,Gasolina,julho de 2024 ,"terça-feira, 8 de outubro de 2024 19:47",1,G
311,Volvo,58,C40 Pure  (Elétrico),9968,2022 Gasolina,2022-1,029152-8,Volvo,C40 Pure  (Elétrico),"R$ 281.322,00",2022,Gasolina,julho de 2024 ,"terça-feira, 8 de outubro de 2024 19:47",1,G
311,Volvo,58,EX30 E40 Core (Elétrico),11044,32000 Gasolina,32000-1,029164-1,Volvo,EX30 E40 Core (Elétrico),"R$ 229.750,00",32000,Gasolina,julho de 2024 ,"terça-feira, 8 de outubro de 2024 19:47",1,G
311,Volvo,58,XC 60 T-8 INSC. EXPRESS. 2.0 (Híbrido),9933,2022 Gasolina,2022-1,029151-0,Volvo,XC 60 T-8 INSC. EXPRESS. 2.0 (Híbrido),"R$ 301.845,00",2022,Gasolina,julho de 2024 ,"terça-feira, 8 de outubro de 2024 19:47",1,G
311,VW - VolksWagen,59,Nivus Sense 1.0 200 TSI Flex Aut.,11068,32000 Gasolina,32000-1,005548-4,VW - VolksWagen,Nivus Sense 1.0 200 TSI Flex Aut.,"R$ 119.990,00",32000,Gasolina,julho de 2024 ,"terça-feira, 8 de outubro de 2024 19:47",1,G
312,BMW,7,iX 1 eDrive20 X-Line Aut. (Elétrico),11103,32000 Gasolina,32000-1,009318-1,BMW,iX 1 eDrive20 X-Line Aut. (Elétrico),"R$ 359.230,00",32000,Gasolina,agosto de 2024 ,"terça-feira, 8 de outubro de 2024 19:47",1,G
312,BMW,7,iX 2 xDrive 30 M Sport (Elétrico),11104,32000 Gasolina,32000-1,009319-0,BMW,iX 2 xDrive 30 M Sport (Elétrico),"R$ 443.950,00",32000,Gasolina,agosto de 2024 ,"terça-feira, 8 de outubro de 2024 19:47",1,G
312,BMW,7,X3 XDRIVE 30e X-Line Turbo Aut. (Híb.),10078,32000 Gasolina,32000-1,009272-0,BMW,X3 XDRIVE 30e X-Line Turbo Aut. (Híb.),"R$ 436.239,00",32000,Gasolina,agosto de 2024 ,"terça-feira, 8 de outubro de 2024 19:49",1,G
312,BYD,238,Dolphin EV (Elétrico),10813,32000 Gasolina,32000-1,095007-6,BYD,Dolphin EV (Elétrico),"R$ 142.360,00",32000,Gasolina,agosto de 2024 ,"terça-feira, 8 de outubro de 2024 19:49",1,G
312,BYD,238,Dolphin Mini (Elétrico),10986,32000 Gasolina,32000-1,095010-6,BYD,Dolphin Mini (Elétrico),"R$ 115.822,00",32000,Gasolina,agosto de 2024 ,"terça-feira, 8 de outubro de 2024 19:49",1,G
312,BYD,238,King GL 1.5 16V Aut. (Hibrido),11078,32000 Gasolina,32000-1,095012-2,BYD,King GL 1.5 16V Aut. (Hibrido),"R$ 175.800,00",32000,Gasolina,agosto de 2024 ,"terça-feira, 8 de outubro de 2024 19:49",1,G
312,BYD,238,Seal (Elétrico),10833,32000 Gasolina,32000-1,095008-4,BYD,Seal (Elétrico),"R$ 299.785,00",32000,Gasolina,agosto de 2024 ,"terça-feira, 8 de outubro de 2024 19:49",1,G
312,BYD,238,Song Plus 1.5 16V Aut. (Hibrido),11084,32000 Gasolina,32000-1,095005-0,BYD,Song Plus 1.5 16V Aut. (Hibrido),"R$ 236.254,00",32000,Gasolina,agosto de 2024 ,"terça-feira, 8 de outubro de 2024 19:49",1,G
312,BYD,238,Yuan Plus (Elétrico),10184,32000 Gasolina,32000-1,095006-8,BYD,Yuan Plus (Elétrico),"R$ 235.784,00",32000,Gasolina,agosto de 2024 ,"terça-feira, 8 de outubro de 2024 19:49",1,G
312,Fiat,21,ARGO 1.0 6V Flex.,8315,32000 Gasolina,32000-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 83.986,00",32000,Gasolina,agosto de 2024 ,"terça-feira, 8 de outubro de 2024 19:49",1,G
312,Fiat,21,Fastback 1.0 200 Turbo Flex Aut,10754,32000 Gasolina,32000-1,001568-7,Fiat,Fastback 1.0 200 Turbo Flex Aut,"R$ 117.660,00",32000,Gasolina,agosto de 2024 ,"terça-feira, 8 de outubro de 2024 19:49",1,G
312,Fiat,21,Strada Endurance 1.4 Flex 8V CS Plus,9109,32000 Gasolina,32000-1,001526-1,Fiat,Strada Endurance 1.4 Flex 8V CS Plus,"R$ 94.699,00",32000,Gasolina,agosto de 2024 ,"terça-feira, 8 de outubro de 2024 19:49",1,G
312,Fiat,21,Toro Endurance 1.3 T270 4x2 Flex Aut.,9493,32000 Gasolina,32000-1,001537-7,Fiat,Toro Endurance 1.3 T270 4x2 Flex Aut.,"R$ 141.120,00",32000,Gasolina,agosto de 2024 ,"terça-feira, 8 de outubro de 2024 19:49",1,G
312,GM - Chevrolet,23,ONIX HATCH 1.0 12V Flex 5p Mec.,8988,32000 Gasolina,32000-1,004519-5,GM - Chevrolet,ONIX HATCH 1.0 12V Flex 5p Mec.,"R$ 87.396,00",32000,Gasolina,agosto de 2024 ,"terça-feira, 8 de outubro de 2024 19:49",1,G
312,GM - Chevrolet,23,TRACKER 1.0 Turbo 12V Flex Aut. ,9597,32000 Gasolina,32000-1,004526-8,GM - Chevrolet,TRACKER 1.0 Turbo 12V Flex Aut. ,"R$ 118.915,00",32000,Gasolina,agosto de 2024 ,"terça-feira, 8 de outubro de 2024 19:49",1,G
312,GWM,240,Haval H6 HEV (Hibrido),10859,32000 Gasolina,32000-1,096005-5,GWM,Haval H6 HEV (Hibrido),"R$ 207.140,00",32000,Gasolina,agosto de 2024 ,"terça-feira, 8 de outubro de 2024 19:49",1,G
312,GWM,240,Ora 03 Skin (Elétrico),10886,32000 Gasolina,32000-1,096006-3,GWM,Ora 03 Skin (Elétrico),"R$ 150.037,00",32000,Gasolina,agosto de 2024 ,"terça-feira, 8 de outubro de 2024 19:49",1,G
312,Honda,25,CITY Hatchback EX 1.5 Flex 16V Aut.,10964,32000 Gasolina,32000-1,014115-1,Honda,CITY Hatchback EX 1.5 Flex 16V Aut.,"R$ 121.313,00",32000,Gasolina,agosto de 2024 ,"terça-feira, 8 de outubro de 2024 19:49",1,G
312,Honda,25,HR-V EX 1.5 Flex Sensing 16V 5p Aut.,10217,32000 Gasolina,32000-1,014109-7,Honda,HR-V EX 1.5 Flex Sensing 16V 5p Aut.,"R$ 154.906,00",32000,Gasolina,agosto de 2024 ,"terça-feira, 8 de outubro de 2024 19:49",1,G
312,Hyundai,26,Creta Action 1.6 16V Flex Aut.,9113,32000 Gasolina,32000-1,015190-4,Hyundai,Creta Action 1.6 16V Flex Aut.,"R$ 117.653,00",32000,Gasolina,agosto de 2024 ,"terça-feira, 8 de outubro de 2024 19:49",1,G
312,Hyundai,26,HB20 Sense Plus 1.0 Flex 12V Mec.,11020,32000 Gasolina,32000-1,015234-0,Hyundai,HB20 Sense Plus 1.0 Flex 12V Mec.,"R$ 88.383,00",32000,Gasolina,agosto de 2024 ,"terça-feira, 8 de outubro de 2024 19:49",1,G
312,JAC,177,iEV 40 115cv 5p. (Elétrico),8694,2022 Gasolina,2022-1,080022-8,JAC,iEV 40 115cv 5p. (Elétrico),"R$ 154.413,00",2022,Gasolina,agosto de 2024 ,"terça-feira, 8 de outubro de 2024 19:49",1,G
312,Jeep,29,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,9460,32000 Gasolina,32000-1,017072-0,Jeep,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,"R$ 185.868,00",32000,Gasolina,agosto de 2024 ,"terça-feira, 8 de outubro de 2024 19:49",1,G
312,Jeep,29,Renegade T270 1.3 TB 4x2 Flex Aut.,10680,32000 Gasolina,32000-1,017092-5,Jeep,Renegade T270 1.3 TB 4x2 Flex Aut.,"R$ 119.840,00",32000,Gasolina,agosto de 2024 ,"terça-feira, 8 de outubro de 2024 19:49",1,G
312,Land Rover,33,Range R. VEL. R-Dyn. S 2.0 Aut.(Híbrido),10408,32000 Gasolina,32000-1,033214-3,Land Rover,Range R. VEL. R-Dyn. S 2.0 Aut.(Híbrido),"R$ 639.950,00",32000,Gasolina,agosto de 2024 ,"terça-feira, 8 de outubro de 2024 19:49",1,G
312,Porsche,47,Cayenne 3.0 V6 (Híbrido),11040,32000 Gasolina,32000-1,035120-2,Porsche,Cayenne 3.0 V6 (Híbrido),"R$ 962.500,00",32000,Gasolina,agosto de 2024 ,"terça-feira, 8 de outubro de 2024 19:49",1,G
312,Renault,48,KWID Intense (Elétrico) ,10022,32000 Gasolina,32000-1,025318-9,Renault,KWID Intense (Elétrico) ,"R$ 100.534,00",32000,Gasolina,agosto de 2024 ,"terça-feira, 8 de outubro de 2024 19:49",1,G
312,Renault,48,Megane E-Tech (Elétrico),10867,32000 Gasolina,32000-1,025321-9,Renault,Megane E-Tech (Elétrico),"R$ 279.730,00",32000,Gasolina,agosto de 2024 ,"terça-feira, 8 de outubro de 2024 19:50",1,G
312,Toyota,56,Corolla Altis 1.8 16V Aut. (Híbrido),9984,32000 Gasolina,32000-1,002182-2,Toyota,Corolla Altis 1.8 16V Aut. (Híbrido),"R$ 185.511,00",32000,Gasolina,agosto de 2024 ,"terça-feira, 8 de outubro de 2024 19:50",1,G
312,Toyota,56,Corolla Cross SE 1.8 16V Aut. (Híbrido),9324,2022 Gasolina,2022-1,002202-0,Toyota,Corolla Cross SE 1.8 16V Aut. (Híbrido),"R$ 159.397,00",2022,Gasolina,agosto de 2024 ,"terça-feira, 8 de outubro de 2024 19:50",1,G
312,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,32000 Diesel,32000-3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
312,Toyota,56,RAV4 2.5 S 4x4  Aut. (Híbrido),10056,2020 Gasolina,2020-1,002179-2,Toyota,RAV4 2.5 S 4x4  Aut. (Híbrido),"R$ 175.355,00",2020,Gasolina,agosto de 2024 ,"terça-feira, 8 de outubro de 2024 19:50",1,G
312,Volvo,58,C40 Pure  (Elétrico),9968,2022 Gasolina,2022-1,029152-8,Volvo,C40 Pure  (Elétrico),"R$ 279.008,00",2022,Gasolina,agosto de 2024 ,"terça-feira, 8 de outubro de 2024 19:50",1,G
312,Volvo,58,EX30 E40 Core (Elétrico),11044,32000 Gasolina,32000-1,029164-1,Volvo,EX30 E40 Core (Elétrico),"R$ 230.488,00",32000,Gasolina,agosto de 2024 ,"terça-feira, 8 de outubro de 2024 19:50",1,G
